case,frame_id,culling_recent_points,culling_remaining_recent_points,culling_recent_near_boundary,culling_recent_clean_static,culling_recent_direct_dynamic,culling_near_prebad,culling_near_culled_found_ratio,culling_near_culled_low_obs,culling_near_survived,culling_near_matured,culling_clean_culled_found_ratio,culling_clean_culled_low_obs,culling_clean_survived,culling_clean_matured,lm_created_near_boundary_new_points,lm_created_clean_static_new_points,lm_created_direct_dynamic_new_points,lm_triangulated_points,lm_created_map_points,pose_near_chi2_mean_weighted,pose_near_inlier_chi2_mean_weighted,pose_clean_chi2_mean_weighted,pose_clean_inlier_chi2_mean_weighted,pose_admission_near_chi2_mean_weighted,ckf_created_near_share,lm_created_near_share,pose_near_outlier_rate,pose_clean_outlier_rate,pose_direct_dynamic_outlier_rate,pose_admission_near_outlier_rate,pose_near_to_clean_chi2_ratio,culling_near_removed_events,culling_clean_removed_events,culling_near_removed_event_rate,culling_clean_removed_event_rate,pose_all_edges,pose_all_inliers,pose_all_outliers,pose_near_edges,pose_near_inliers,pose_near_outliers,pose_clean_edges,pose_clean_inliers,pose_clean_outliers,pose_direct_dynamic_edges,pose_direct_dynamic_inliers,pose_direct_dynamic_outliers,pose_admission_near_edges,pose_admission_near_inliers,pose_admission_near_outliers,ckf_created_near_boundary_new_points,ckf_created_clean_static_new_points,ckf_created_direct_dynamic_new_points,ckf_existing_near_boundary_candidates,ckf_accepted_depth_candidates_pre_boundary
wrpy_supportq_lm_diag,260,144.0,77.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,67.0,26.0,0.0,0.0,0.0,0.0,0.0,22.672904,1.867868,15.591157263157896,1.9570534,,0.0,,0.5,0.2942583732057416,1.0,,1.4542155926793428,0.0,21.0,,0.14583333333333334,430.0,296.0,134.0,2.0,1.0,1.0,418.0,295.0,123.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,535.0
wrpy_supportq_lm_diag,261,111.0,31.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,80.0,24.0,0.0,0.0,0.0,0.0,0.0,3.2215344999999997,3.2215344999999997,17.730488247706422,1.9384833993399342,,0.0,,0.0,0.30504587155963303,1.0,,0.18169462989360885,0.0,7.0,,0.06306306306306306,448.0,305.0,143.0,2.0,2.0,0.0,436.0,303.0,133.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,540.0
wrpy_supportq_lm_diag,262,107.0,36.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,71.0,17.0,0.0,0.0,0.0,0.0,0.0,,,18.368322799999998,1.822039819047619,,0.0,,,0.29213483146067415,0.8181818181818182,,0.0,0.0,19.0,,0.17757009345794392,456.0,317.0,139.0,0.0,0.0,0.0,445.0,315.0,130.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,526.0
wrpy_supportq_lm_diag,263,114.0,39.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,75.0,28.0,0.0,0.0,0.0,0.0,0.0,83.580986,,21.372125276785713,2.0554746758620692,,0.0,,1.0,0.35267857142857145,1.0,,3.9107475235878955,0.0,11.0,,0.09649122807017543,463.0,290.0,173.0,4.0,0.0,4.0,448.0,290.0,158.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,595.0
wrpy_supportq_lm_diag,264,,,,,,,,,,,,,,,,,,,,55.746049,,20.73077386904762,2.0561785999999995,,,,1.0,0.34523809523809523,0.95,,2.6890481441810734,0.0,0.0,,,441.0,276.0,165.0,1.0,0.0,1.0,420.0,275.0,145.0,20.0,1.0,19.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,265,151.0,64.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,87.0,20.0,0.0,0.0,0.0,0.0,0.0,,,19.34052879207921,2.036380041666667,,0.0,,,0.2871287128712871,0.8235294117647058,,0.0,0.0,11.0,,0.0728476821192053,421.0,291.0,130.0,0.0,0.0,0.0,404.0,288.0,116.0,17.0,3.0,14.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,633.0
wrpy_supportq_lm_diag,266,127.0,24.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,103.0,10.0,0.0,0.0,0.0,0.0,0.0,20.93691311111111,0.5421932500000001,15.210928894039737,1.8263454259259262,,0.0,,0.5555555555555556,0.2847682119205298,0.8,,1.3764388261202802,0.0,14.0,,0.11023622047244094,472.0,330.0,142.0,9.0,4.0,5.0,453.0,324.0,129.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,613.0
wrpy_supportq_lm_diag,267,150.0,34.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,116.0,12.0,0.0,0.0,0.0,0.0,0.0,16.93911125,2.2139575999999996,13.947419619815669,1.8731209819819818,,0.0,,0.375,0.23271889400921658,0.7857142857142857,,1.2144978577925563,0.0,22.0,,0.14666666666666667,456.0,341.0,115.0,8.0,5.0,3.0,434.0,333.0,101.0,14.0,3.0,11.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,640.0
wrpy_supportq_lm_diag,268,142.0,57.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,47.0,0.0,0.0,0.0,0.0,0.0,9.112979666666666,6.1400315,22.660889651315788,1.810311654723127,,0.0,,0.3333333333333333,0.3267543859649123,0.64,,0.4021457147926903,0.0,10.0,,0.07042253521126761,484.0,318.0,166.0,3.0,2.0,1.0,456.0,307.0,149.0,25.0,9.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,569.0
wrpy_supportq_lm_diag,269,140.0,83.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,36.62708611111111,1.2750403333333333,16.820695071258907,1.6896595821917808,,0.0,,0.6666666666666666,0.30641330166270786,0.6923076923076923,,2.1775013431932955,0.0,21.0,,0.15,443.0,299.0,144.0,9.0,3.0,6.0,421.0,292.0,129.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,602.0
wrpy_supportq_lm_diag,270,102.0,27.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,22.0,0.0,0.0,0.0,0.0,0.0,41.923640714285725,3.3431269999999995,18.309813766109784,1.6829773741496599,,0.0,,0.5714285714285714,0.29832935560859186,0.7727272727272727,,2.2896814380429977,0.0,5.0,,0.049019607843137254,448.0,302.0,146.0,7.0,3.0,4.0,419.0,294.0,125.0,22.0,5.0,17.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,611.0
wrpy_supportq_lm_diag,271,144.0,32.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,112.0,16.0,0.0,0.0,0.0,0.0,0.0,50.2381884,4.498296,22.823373601542418,2.5300095677966103,,0.0,,0.6,0.39331619537275064,0.7619047619047619,,2.201172766001818,0.0,16.0,,0.1111111111111111,415.0,243.0,172.0,5.0,2.0,3.0,389.0,236.0,153.0,21.0,5.0,16.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,668.0
wrpy_supportq_lm_diag,272,158.0,38.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,120.0,23.0,0.0,0.0,0.0,0.0,0.0,62.7833706,,23.109759150684933,2.023704633962264,,0.0,,1.0,0.3949771689497717,1.0,,2.7167470760135206,0.0,15.0,,0.0949367088607595,453.0,265.0,188.0,5.0,0.0,5.0,438.0,265.0,173.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,638.0
wrpy_supportq_lm_diag,273,184.0,97.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,87.0,29.0,0.0,0.0,0.0,0.0,0.0,55.807297,3.310235,20.60614679194631,1.719810840255591,,0.0,,0.6666666666666666,0.29977628635346754,1.0,,2.7082839680542157,0.0,27.0,,0.14673913043478262,466.0,314.0,152.0,3.0,1.0,2.0,447.0,313.0,134.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,611.0
wrpy_supportq_lm_diag,274,162.0,47.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,115.0,30.0,0.0,0.0,0.0,0.0,0.0,93.788727,3.154827,24.983853211764703,2.0414207759336103,,0.0,,0.6666666666666666,0.4329411764705882,0.9444444444444444,,3.7539736647121993,0.0,17.0,,0.10493827160493827,446.0,243.0,203.0,3.0,1.0,2.0,425.0,241.0,184.0,18.0,1.0,17.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,604.0
wrpy_supportq_lm_diag,275,225.0,34.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,191.0,17.0,0.0,0.0,0.0,0.0,0.0,107.83344285714286,,33.21566604645477,2.656834441176471,,0.0,,1.0,0.5012224938875306,1.0,,3.246463361786247,0.0,17.0,,0.07555555555555556,430.0,204.0,226.0,7.0,0.0,7.0,409.0,204.0,205.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,104.0,0.0,5.0,618.0
wrpy_supportq_lm_diag,276,275.0,62.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,213.0,28.0,0.0,0.0,0.0,0.0,0.0,39.452161,,37.35165069333333,2.382462051948052,,0.0,,1.0,0.4866666666666667,0.9166666666666666,,1.0562360770588801,0.0,34.0,,0.12363636363636364,465.0,232.0,233.0,3.0,0.0,3.0,450.0,231.0,219.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,590.0
wrpy_supportq_lm_diag,277,403.0,127.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61.0,276.0,25.0,0.0,0.0,0.0,0.0,0.0,12.390121599999999,1.8101615,47.693199785714285,2.0284476073619633,,0.0,,0.2,0.5342857142857143,1.0,,0.2597880128753965,0.0,63.0,,0.15632754342431762,373.0,167.0,206.0,5.0,4.0,1.0,350.0,163.0,187.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,571.0
wrpy_supportq_lm_diag,278,386.0,95.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,291.0,37.0,0.0,0.0,0.0,0.0,0.0,127.46868900000001,1.0906735,31.756782594827587,2.4485894175824177,,0.0,,0.8095238095238095,0.47701149425287354,0.8775510204081632,,4.013904387806641,0.0,58.0,,0.15025906735751296,418.0,192.0,226.0,21.0,4.0,17.0,348.0,182.0,166.0,49.0,6.0,43.0,0.0,0.0,0.0,0.0,105.0,0.0,9.0,533.0
wrpy_supportq_lm_diag,279,383.0,136.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,247.0,12.0,0.0,0.0,0.0,0.0,0.0,76.25692410526317,1.12347,37.82442673770492,2.0372430981308414,,0.0,,0.7894736842105263,0.41530054644808745,0.9512195121951219,,2.01607613603955,0.0,124.0,,0.3237597911227154,426.0,220.0,206.0,19.0,4.0,15.0,366.0,214.0,152.0,41.0,2.0,39.0,0.0,0.0,0.0,0.0,89.0,0.0,8.0,498.0
wrpy_supportq_lm_diag,280,371.0,128.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,243.0,54.0,0.0,0.0,0.0,0.0,0.0,63.5337896,2.9133225,40.49326531722055,1.996241378531073,,0.0,,0.9,0.4652567975830816,0.8636363636363636,,1.5689964516884989,0.0,74.0,,0.19946091644204852,395.0,185.0,210.0,20.0,2.0,18.0,331.0,177.0,154.0,44.0,6.0,38.0,0.0,0.0,0.0,0.0,123.0,0.0,9.0,494.0
wrpy_supportq_lm_diag,281,366.0,118.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,248.0,20.0,0.0,0.0,0.0,0.0,0.0,89.46585333333333,4.587783,45.27140351311953,2.4899174827586203,,0.0,,0.875,0.49271137026239065,0.8863636363636364,,1.9762111706434364,0.0,73.0,,0.1994535519125683,411.0,182.0,229.0,24.0,3.0,21.0,343.0,174.0,169.0,44.0,5.0,39.0,0.0,0.0,0.0,0.0,119.0,0.0,7.0,483.0
wrpy_supportq_lm_diag,282,362.0,91.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,271.0,12.0,0.0,0.0,0.0,0.0,0.0,70.82800300000001,3.0621375000000004,45.741072343825664,2.048952319371728,,0.0,,0.7777777777777778,0.5375302663438256,0.8,,1.5484552366328748,0.0,79.0,,0.21823204419889503,457.0,200.0,257.0,9.0,2.0,7.0,413.0,191.0,222.0,35.0,7.0,28.0,0.0,0.0,0.0,0.0,112.0,0.0,2.0,430.0
wrpy_supportq_lm_diag,283,385.0,129.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,256.0,41.0,0.0,5.0,0.0,5.0,5.0,109.82166366666667,3.3959151999999997,48.14803214285714,2.549653053691275,,0.0,0.0,0.8333333333333334,0.6058201058201058,0.8205128205128205,,2.2809169716598467,0.0,88.0,,0.22857142857142856,447.0,161.0,286.0,30.0,5.0,25.0,378.0,149.0,229.0,39.0,7.0,32.0,0.0,0.0,0.0,0.0,113.0,0.0,14.0,463.0
wrpy_supportq_lm_diag,284,385.0,111.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,274.0,32.0,0.0,3.0,0.0,3.0,3.0,59.61836042857143,4.864371333333334,45.01222065795724,2.3932368875739645,,0.0,0.0,0.7857142857142857,0.5985748218527316,0.90625,,1.3244927612348785,0.0,79.0,,0.2051948051948052,467.0,175.0,292.0,14.0,3.0,11.0,421.0,169.0,252.0,32.0,3.0,29.0,0.0,0.0,0.0,0.0,123.0,0.0,8.0,518.0
wrpy_supportq_lm_diag,285,404.0,120.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,284.0,24.0,0.0,11.0,0.0,11.0,11.0,102.431645,0.5667975000000001,44.439614245657566,2.472587189189189,,0.0,0.0,0.8333333333333334,0.6327543424317618,0.7272727272727273,,2.304962514610692,0.0,63.0,,0.15594059405940594,459.0,162.0,297.0,12.0,2.0,10.0,403.0,148.0,255.0,44.0,12.0,32.0,0.0,0.0,0.0,0.0,123.0,0.0,7.0,445.0
wrpy_supportq_lm_diag,286,416.0,126.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,46.0,0.0,6.0,0.0,6.0,6.0,61.798467727272715,2.593555,49.90363619815668,2.4052005479452054,,0.0,0.0,0.6363636363636364,0.663594470046083,0.7894736842105263,,1.2383560084055638,0.0,80.0,,0.19230769230769232,502.0,162.0,340.0,11.0,4.0,7.0,434.0,146.0,288.0,57.0,12.0,45.0,0.0,0.0,0.0,0.0,119.0,0.0,5.0,431.0
wrpy_supportq_lm_diag,287,427.0,115.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,312.0,38.0,0.0,16.0,0.0,16.0,16.0,47.96954520689655,3.049662846153846,56.50992198876404,2.9955571467889905,,0.0,0.0,0.5517241379310345,0.6938202247191011,0.6633663366336634,,0.8488694289196579,0.0,77.0,,0.18032786885245902,486.0,156.0,330.0,29.0,13.0,16.0,356.0,109.0,247.0,101.0,34.0,67.0,0.0,0.0,0.0,0.0,130.0,0.0,13.0,464.0
wrpy_supportq_lm_diag,288,443.0,128.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,315.0,57.0,0.0,26.0,0.0,26.0,26.0,39.669685875,3.1582808571428567,50.65779874766355,2.9026658750000003,,0.0,0.0,0.7083333333333334,0.6261682242990654,0.8823529411764706,,0.7830913868287586,0.0,71.0,,0.16027088036117382,554.0,179.0,375.0,24.0,7.0,17.0,428.0,160.0,268.0,102.0,12.0,90.0,0.0,0.0,0.0,0.0,115.0,0.0,8.0,428.0
wrpy_supportq_lm_diag,289,464.0,166.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,298.0,32.0,0.0,24.0,0.0,24.0,24.0,103.94187208695652,6.517208,52.74357210379241,2.6485480632911393,,0.0,0.0,0.8260869565217391,0.6846307385229541,0.8947368421052632,,1.9707021716771969,0.0,70.0,,0.15086206896551724,581.0,168.0,413.0,23.0,4.0,19.0,501.0,158.0,343.0,57.0,6.0,51.0,0.0,0.0,0.0,0.0,123.0,0.0,11.0,471.0
wrpy_supportq_lm_diag,290,453.0,112.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,341.0,55.0,0.0,22.0,0.0,22.0,22.0,59.48917370588235,2.9011868888888888,58.488941997881355,2.502539711656442,,0.0,0.0,0.6470588235294118,0.6546610169491526,0.6470588235294118,,1.01710121048244,0.0,57.0,,0.12582781456953643,625.0,217.0,408.0,51.0,18.0,33.0,472.0,163.0,309.0,102.0,36.0,66.0,0.0,0.0,0.0,0.0,131.0,0.0,30.0,524.0
wrpy_supportq_lm_diag,291,445.0,139.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,306.0,63.0,0.0,20.0,0.0,20.0,20.0,102.1648636923077,5.550080666666666,53.5439421064982,2.5885208099547508,,0.0,0.0,0.8846153846153846,0.6010830324909747,0.803030303030303,,1.908056442484252,0.0,76.0,,0.1707865168539326,712.0,250.0,462.0,26.0,3.0,23.0,554.0,221.0,333.0,132.0,26.0,106.0,0.0,0.0,0.0,0.0,82.0,0.0,17.0,454.0
wrpy_supportq_lm_diag,292,423.0,169.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,254.0,71.0,0.0,30.0,0.0,30.0,30.0,111.70286786206896,,67.02911064478764,2.8025633173652693,,0.0,0.0,1.0,0.6776061776061776,0.8981481481481481,,1.6664829174599123,0.0,98.0,,0.23167848699763594,655.0,178.0,477.0,29.0,0.0,29.0,518.0,167.0,351.0,108.0,11.0,97.0,0.0,0.0,0.0,0.0,97.0,0.0,23.0,456.0
wrpy_supportq_lm_diag,293,389.0,153.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,236.0,37.0,0.0,25.0,0.0,25.0,25.0,80.59747228571429,3.226877428571428,46.73280532985386,2.7435265396039603,,0.0,0.0,0.8,0.5782881002087683,0.8928571428571429,,1.7246444273317998,0.0,62.0,,0.15938303341902313,598.0,218.0,380.0,35.0,7.0,28.0,479.0,202.0,277.0,84.0,9.0,75.0,0.0,0.0,0.0,0.0,101.0,0.0,21.0,477.0
wrpy_supportq_lm_diag,294,337.0,108.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,229.0,31.0,0.0,15.0,0.0,15.0,15.0,90.857273625,2.8092500000000005,48.19221532108317,2.576538285714286,,0.0,0.0,0.675,0.6073500967117988,0.9879518072289156,,1.8853101692806327,0.0,77.0,,0.228486646884273,640.0,217.0,423.0,40.0,13.0,27.0,517.0,203.0,314.0,83.0,1.0,82.0,0.0,0.0,0.0,0.0,73.0,0.0,29.0,431.0
wrpy_supportq_lm_diag,295,325.0,114.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,211.0,31.0,0.0,11.0,0.0,11.0,11.0,113.29963356521739,2.2462885,68.65415283495146,3.007127450704225,,0.0,0.0,0.9130434782608695,0.7242718446601941,0.9714285714285714,,1.6502954138491264,0.0,83.0,,0.2553846153846154,608.0,146.0,462.0,23.0,2.0,21.0,515.0,142.0,373.0,70.0,2.0,68.0,0.0,0.0,0.0,0.0,80.0,0.0,15.0,450.0
wrpy_supportq_lm_diag,296,354.0,91.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,263.0,43.0,0.0,18.0,0.0,18.0,18.0,42.295674,4.058736,62.70266446987952,3.017335615384615,,0.0,0.0,0.8,0.7650602409638554,0.8356164383561644,,0.6745434880254183,0.0,48.0,,0.13559322033898305,576.0,130.0,446.0,5.0,1.0,4.0,498.0,117.0,381.0,73.0,12.0,61.0,0.0,0.0,0.0,0.0,132.0,0.0,5.0,457.0
wrpy_supportq_lm_diag,297,,,,,,,,,,,,,,,,,,,,66.87903175000001,2.892912,57.601197484140236,2.4482207272727274,,,,0.75,0.6510851419031719,0.9574468085106383,,1.1610701629669125,0.0,0.0,,,654.0,213.0,441.0,8.0,2.0,6.0,599.0,209.0,390.0,47.0,2.0,45.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,298,398.0,121.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,47.0,277.0,16.0,0.0,7.0,0.0,7.0,7.0,119.893787,,55.00029651696284,2.8825654285714286,,0.0,0.0,1.0,0.6494345718901454,0.9375,,2.179875284181843,0.0,54.0,,0.135678391959799,653.0,219.0,434.0,2.0,0.0,2.0,619.0,217.0,402.0,32.0,2.0,30.0,0.0,0.0,0.0,0.0,115.0,0.0,2.0,504.0
wrpy_supportq_lm_diag,299,501.0,109.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,392.0,30.0,0.0,8.0,0.0,8.0,8.0,,,61.41075175543479,2.8426329375,,0.0,0.0,,0.6521739130434783,,,0.0,0.0,79.0,,0.15768463073852296,736.0,256.0,480.0,0.0,0.0,0.0,736.0,256.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,647.0
wrpy_supportq_lm_diag,300,578.0,132.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,79.0,446.0,40.0,0.0,15.0,0.0,15.0,15.0,,,57.44974155280313,2.435110361111111,,0.0,0.0,,0.6245110821382008,,,0.0,0.0,92.0,,0.15916955017301038,767.0,288.0,479.0,0.0,0.0,0.0,767.0,288.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,608.0
wrpy_supportq_lm_diag,301,620.0,218.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,402.0,43.0,0.0,9.0,0.0,9.0,9.0,,,57.43115618126521,2.1125579734513273,,0.0,0.0,,0.5875912408759124,,,0.0,0.0,175.0,,0.28225806451612906,822.0,339.0,483.0,0.0,0.0,0.0,822.0,339.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,629.0
wrpy_supportq_lm_diag,302,,,,,,,,,,,,,,,,,,,,,,49.96393980372671,2.497902208955224,,,,,0.5838509316770186,,,0.0,0.0,0.0,,,805.0,335.0,470.0,0.0,0.0,0.0,805.0,335.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,303,,,,,,,,,,,,,,,,,,,,,,40.53994438372093,2.5428149787234045,,,,,0.5142118863049095,,,0.0,0.0,0.0,,,774.0,376.0,398.0,0.0,0.0,0.0,774.0,376.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,304,,,,,,,,,,,,,,,,,,,,,,41.77101439108911,2.351373687203792,,,,,0.4777227722772277,,,0.0,0.0,0.0,,,808.0,422.0,386.0,0.0,0.0,0.0,808.0,422.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,305,539.0,301.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,46.0,238.0,28.0,0.0,6.0,0.0,6.0,6.0,,,48.86206131178707,2.605440015384615,,0.0,0.0,,0.5880861850443599,,,0.0,0.0,217.0,,0.4025974025974026,789.0,325.0,464.0,0.0,0.0,0.0,789.0,325.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,584.0
wrpy_supportq_lm_diag,306,327.0,92.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,235.0,35.0,0.0,7.0,0.0,7.0,7.0,,,35.52839752413793,2.212665661157025,,0.0,0.0,,0.4436781609195402,,,0.0,0.0,57.0,,0.1743119266055046,870.0,484.0,386.0,0.0,0.0,0.0,870.0,484.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,535.0
wrpy_supportq_lm_diag,307,336.0,78.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,258.0,24.0,0.0,2.0,0.0,2.0,2.0,,,37.54154065723982,2.422080187368421,,0.0,0.0,,0.4626696832579186,,,0.0,0.0,54.0,,0.16071428571428573,884.0,475.0,409.0,0.0,0.0,0.0,884.0,475.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,550.0
wrpy_supportq_lm_diag,308,348.0,113.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,235.0,80.0,0.0,10.0,0.0,10.0,10.0,,,44.99173210726257,2.4398650732265446,,0.0,0.0,,0.511731843575419,,,0.0,0.0,33.0,,0.09482758620689655,895.0,437.0,458.0,0.0,0.0,0.0,895.0,437.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,597.0
wrpy_supportq_lm_diag,309,,,,,,,,,,,,,,,,,,,,,,33.941575947743466,2.2079387628458496,,,,,0.3990498812351544,,,0.0,0.0,0.0,,,842.0,506.0,336.0,0.0,0.0,0.0,842.0,506.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,310,,,,,,,,,,,,,,,,,,,,,,30.67675172727273,2.1585781111111113,,,,,0.3808353808353808,,,0.0,0.0,0.0,,,814.0,504.0,310.0,0.0,0.0,0.0,814.0,504.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,311,,,,,,,,,,,,,,,,,,,,,,36.180562424096394,2.395456261410789,,,,,0.41927710843373495,,,0.0,0.0,0.0,,,830.0,482.0,348.0,0.0,0.0,0.0,830.0,482.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,312,350.0,191.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,5.0,159.0,33.0,0.0,11.0,0.0,11.0,11.0,,,43.648000501965925,2.817365019125683,,0.0,0.0,,0.5203145478374837,,,0.0,0.0,96.0,,0.2742857142857143,763.0,366.0,397.0,0.0,0.0,0.0,763.0,366.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,518.0
wrpy_supportq_lm_diag,313,278.0,34.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,244.0,17.0,0.0,9.0,0.0,9.0,9.0,,,35.13403805505762,2.206531315909091,,0.0,0.0,,0.43661971830985913,,,0.0,0.0,17.0,,0.06115107913669065,781.0,440.0,341.0,0.0,0.0,0.0,781.0,440.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,551.0
wrpy_supportq_lm_diag,314,334.0,82.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,252.0,34.0,0.0,8.0,0.0,8.0,8.0,,,32.1829531600454,2.2708495538461544,,0.0,0.0,,0.4097616345062429,,,0.0,0.0,48.0,,0.1437125748502994,881.0,520.0,361.0,0.0,0.0,0.0,881.0,520.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,566.0
